Rep,GenotypeID,PI,Anthesis,AnthesisGDD,Silking,SilkingGDD,ASI_NEW,ASIGDD_NEW,Env
1,M37W,Ames27133,96,1899.5,102,2043.3,-6,-143.8,MI2021
2,M37W,Ames27133,95,1879.25,97,1923.15,-2,-43.9000000000001,MI2021
1,M37W,GetFrom2021file,81,1760,86,1879,-5,-119,NE2020
2,M37W,GetFrom2021file,87,1900,91,1969,-4,-69,NE2020
1,M37W,Ames 27133,79,1682.5,81,1733,-2,-50.5,NE2021
2,M37W,EL19_6252,79,1682.5,78,1657.5,1,25,NE2021
1,MBPM,PI601440,69,1440.6,70,1462.2,-1,-21.6000000000001,MI2020
2,MBPM,PI601440,71,1476.5,71,1476.5,0,0,MI2020
1,MBPM,PI601440,88,1725.55,88,1725.55,0,0,MI2021
2,MBPM,PI601440,84,1625.4,86,1670.4,-2,-45,MI2021
1,MBPM,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,MBPM,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
1,MBPM,PI 601440,80,1705.5,73,1527,7,178.5,NE2021
2,MBPM,MN20_1622,NA,NA,NA,NA,NA,NA,NE2021
1,MBST,PI601566,63,1315.4,66,1385.4,-3,-70,MI2020
2,MBST,PI601566,64,1339.05,65,1364.9,-1,-25.8500000000001,MI2020
1,MBST,PI601566,78,1526.3,80,1554.8,-2,-28.5,MI2021
2,MBST,PI601566,78,1526.3,82,1585.25,-4,-58.9500000000001,MI2021
1,MBST,GetFrom2021file,71,1472.5,72,1501,-1,-28.5,NE2020
2,MBST,GetFrom2021file,73,1533,76,1615,-3,-82,NE2020
1,MBST,PI 601566,71,1481,73,1527,-2,-46,NE2021
2,MBST,MN20_1335,68,1407,70,1454,-2,-47,NE2021
1,MBWZ,PI564748,70,1462.2,72,1488.75,-2,-26.55,MI2020
2,MBWZ,PI564748,70,1462.2,71,1476.5,-1,-14.3,MI2020
1,MBWZ,PI564748,84,1625.4,85,1645.95,-1,-20.55,MI2021
2,MBWZ,PI564748,94,1862.45,95,1879.25,-1,-16.8,MI2021
1,MBWZ,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,MBWZ,GetFrom2021file,75,1587.5,76,1615,-1,-27.5,NE2020
1,MBWZ,PI 564748,72,1505,73,1527,-1,-22,NE2021
2,MBWZ,MN20_1455,70,1454,75,1574.5,-5,-120.5,NE2021
1,MEF156-55-2,Ames27135,57,1172.3,57,1172.3,0,0,MI2020
2,MEF156-55-2,Ames27135,55,1125.1,59,1221.7,-4,-96.6000000000001,MI2020
1,MEF156-55-2,GetFrom2021file,62,1247,63,1275,-1,-28,NE2020
2,MEF156-55-2,GetFrom2021file,63,1275,62,1247,1,28,NE2020
1,MEF156-55-2,Ames 27135,62,1261,61,1239,1,22,NE2021
2,MEF156-55-2,18C018 @,61,1239,63,1288.5,-2,-49.5,NE2021
1,ML606,PI583774,77,1509.25,78,1526.3,-1,-17.05,MI2021
2,ML606,PI583774,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
1,ML606,PI 583774,68,1407,68,1407,0,0,NE2021
2,ML606,EL20_1733-1,66,1354.5,67,1378,-1,-23.5,NE2021
1,MM501D,PI564752,65,1364.9,67,1403.7,-2,-38.8,MI2020
2,MM501D,PI564752,65,1364.9,66,1385.4,-1,-20.5,MI2020
1,MM501D,PI564752,88,1725.55,90,1780.95,-2,-55.4000000000001,MI2021
2,MM501D,PI564752,84,1625.4,85,1645.95,-1,-20.55,MI2021
1,MM501D,GetFrom2021file,76,1615,78,1669,-2,-54,NE2020
2,MM501D,GetFrom2021file,77,1640.5,81,1760,-4,-119.5,NE2020
1,MM501D,PI 564752,72,1505,73,1527,-1,-22,NE2021
2,MM501D,MN20_1405,69,1430.5,70,1454,-1,-23.5,NE2021
1,Mo13,PI558529,77,1590.15,80,1652.4,-3,-62.25,MI2020
2,Mo13,PI558529,77,1590.15,84,1742.2,-7,-152.05,MI2020
1,Mo13,PI558529,87,1698.6,97,1923.15,-10,-224.55,MI2021
2,Mo13,PI558529,83,1605.15,92,1830.15,-9,-225,MI2021
1,Mo13,GetFrom2021file,85,1857.5,90,1948,-5,-90.5,NE2020
2,Mo13,GetFrom2021file,89,1935.5,98,2162,-9,-226.5,NE2020
1,Mo13,PI 558529,80,1705.5,83,1792.5,-3,-87,NE2021
2,Mo13,MN20_1741,79,1682.5,87,1887.5,-8,-205,NE2021
1,Mo15W,PI558518,70,1462.2,79,1632.3,-9,-170.1,MI2020
2,Mo15W,PI558518,70,1462.2,78,1612.9,-8,-150.7,MI2020
1,Mo15W,PI558518,85,1645.95,87,1698.6,-2,-52.6499999999999,MI2021
2,Mo15W,PI558518,87,1698.6,88,1725.55,-1,-26.95,MI2021
1,Mo15W,GetFrom2021file,77,1640.5,81,1760,-4,-119.5,NE2020
2,Mo15W,GetFrom2021file,77,1640.5,81,1760,-4,-119.5,NE2020
1,Mo15W,PI 558518,72,1505,75,1574.5,-3,-69.5,NE2021
2,Mo15W,MN20_1345,76,1600.5,80,1705.5,-4,-105,NE2021
1,Mo16W,PI558531,72,1488.75,78,1612.9,-6,-124.15,MI2020
2,Mo16W,PI558531,73,1502.8,86,1772.2,-13,-269.4,MI2020
1,Mo16W,GetFrom2021file,79,1699.5,81,1760,-2,-60.5,NE2020
2,Mo16W,GetFrom2021file,81,1760,78,1669,3,91,NE2020
1,Mo17,PI558532,64,1339.05,68,1421.3,-4,-82.25,MI2020
2,Mo17,PI558532,65,1364.9,72,1488.75,-7,-123.85,MI2020
1,Mo17,PI558532,83,1605.15,88,1725.55,-5,-120.4,MI2021
2,Mo17,PI558532,83,1605.15,89,1754.5,-6,-149.35,MI2021
1,Mo17,GetFrom2021file,73,1533,79,1699.5,-6,-166.5,NE2020
2,Mo17,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
1,Mo17,PI 558532,70,1454,74,1551,-4,-97,NE2021
2,Mo17,MN20_1495,68,1407,73,1527,-5,-120,NE2021
1,Mo1W,PI558520,67,1403.7,69,1440.6,-2,-36.8999999999999,MI2020
2,Mo1W,PI558520,65,1364.9,78,1612.9,-13,-248,MI2020
1,Mo1W,PI558520,79,1540.4,81,1569.4,-2,-29,MI2021
2,Mo1W,PI558520,87,1698.6,92,1830.15,-5,-131.55,MI2021
1,Mo1W,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
2,Mo1W,GetFrom2021file,73,1533,76,1615,-3,-82,NE2020
1,Mo1W,PI 558520,71,1481,73,1527,-2,-46,NE2021
2,Mo1W,MN20_1497,72,1505,74,1551,-2,-46,NE2021
1,Mo23W,Ames20116,78,1612.9,85,1757.95,-7,-145.05,MI2020
2,Mo23W,Ames20116,79,1632.3,85,1757.95,-6,-125.65,MI2020
1,Mo23W,Ames20116,92,1830.15,97,1923.15,-5,-93,MI2021
2,Mo23W,Ames20116,99,1970.5,103,2068.15,-4,-97.6500000000001,MI2021
1,Mo23W,GetFrom2021file,86,1879,86,1879,0,0,NE2020
2,Mo23W,GetFrom2021file,86,1879,91,1969,-5,-90,NE2020
1,Mo23W,Ames 20116,79,1682.5,87,1887.5,-8,-205,NE2021
2,Mo23W,EL19_6798-12,82,1762.5,83,1792.5,-1,-30,NE2021
1,Mo3,PI558522,74,1519,79,1632.3,-5,-113.3,MI2020
2,Mo3,PI558522,77,1590.15,81,1675.1,-4,-84.9499999999998,MI2020
1,Mo3,PI558522,90,1780.95,97,1923.15,-7,-142.2,MI2021
2,Mo3,PI558522,84,1625.4,89,1754.5,-5,-129.1,MI2021
1,Mo3,GetFrom2021file,81,1760,83,1808,-2,-48,NE2020
2,Mo3,GetFrom2021file,81,1760,86,1879,-5,-119,NE2020
1,Mo3,PI 558522,80,1705.5,87,1887.5,-7,-182,NE2021
2,Mo3,EL19_6109,78,1657.5,83,1792.5,-5,-135,NE2021
1,Mo39,Ames28937,70,1462.2,69,1440.6,1,21.6000000000001,MI2020
2,Mo39,Ames28937,70,1462.2,75,1536.1,-5,-73.8999999999999,MI2020
1,Mo39,Ames28937,88,1725.55,90,1780.95,-2,-55.4000000000001,MI2021
2,Mo39,Ames28937,90,1780.95,95,1879.25,-5,-98.3,MI2021
1,Mo39,GetFrom2021file,77,1640.5,76,1615,1,25.5,NE2020
2,Mo39,GetFrom2021file,81,1760,81,1760,0,0,NE2020
1,Mo39,Ames 28937,76,1600.5,75,1574.5,1,26,NE2021
2,Mo39,MN20_1700,77,1629,77,1629,0,0,NE2021
1,Mo44,Ames28939,70,1462.2,76,1562.6,-6,-100.4,MI2020
2,Mo44,Ames28939,69,1440.6,79,1632.3,-10,-191.7,MI2020
1,Mo44,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,Mo44,GetFrom2021file,80,1730.5,83,1808,-3,-77.5,NE2020
1,Mo44,Ames 28939,82,1762.5,87,1887.5,-5,-125,NE2021
2,Mo44,18C063 @,73,1527,80,1705.5,-7,-178.5,NE2021
1,Mo45,PI583350,68,1421.3,69,1440.6,-1,-19.3,MI2020
2,Mo45,PI583350,69,1440.6,72,1488.75,-3,-48.1500000000001,MI2020
1,Mo45,PI583350,89,1754.5,89,1754.5,0,0,MI2021
2,Mo45,PI583350,89,1754.5,91,1807.4,-2,-52.9000000000001,MI2021
1,Mo45,GetFrom2021file,79,1699.5,79,1699.5,0,0,NE2020
2,Mo45,GetFrom2021file,77,1640.5,81,1760,-4,-119.5,NE2020
1,Mo45,PI 583350,78,1657.5,79,1682.5,-1,-25,NE2021
2,Mo45,MN20_1685,NA,NA,NA,NA,NA,NA,NE2021
1,Mo46,PI583351,60,1241.35,68,1421.3,-8,-179.95,MI2020
2,Mo46,PI583351,62,1289.4,71,1476.5,-9,-187.1,MI2020
1,Mo46,PI583351,74,1433.9,81,1569.4,-7,-135.5,MI2021
2,Mo46,PI583351,80,1554.8,82,1585.25,-2,-30.45,MI2021
1,Mo46,GetFrom2021file,67,1373.5,71,1472.5,-4,-99,NE2020
2,Mo46,GetFrom2021file,67,1373.5,72,1501,-5,-127.5,NE2020
1,Mo46,PI 583351,67,1378,70,1454,-3,-76,NE2021
2,Mo46,EL19_6361-1234,66,1354.5,69,1430.5,-3,-76,NE2021
1,Mo47,PI583352,64,1339.05,68,1421.3,-4,-82.25,MI2020
2,Mo47,PI583352,63,1315.4,68,1421.3,-5,-105.9,MI2020
1,Mo47,PI583352,75,1458.25,78,1526.3,-3,-68.05,MI2021
2,Mo47,PI583352,87,1698.6,89,1754.5,-2,-55.9000000000001,MI2021
1,Mo47,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
2,Mo47,GetFrom2021file,76,1615,76,1615,0,0,NE2020
1,Mo47,PI 583352,68,1407,73,1527,-5,-120,NE2021
2,Mo47,MN20_1457,68,1407,70,1454,-2,-47,NE2021
1,Mo7,PI558516,70,1462.2,82,1700.2,-12,-238,MI2020
2,Mo7,PI558516,77,1590.15,NA,NA,NA,NA,MI2020
1,Mo7,PI558516,82,1585.25,89,1754.5,-7,-169.25,MI2021
2,Mo7,PI558516,87,1698.6,91,1807.4,-4,-108.8,MI2021
1,Mo7,GetFrom2021file,82,1785,85,1857.5,-3,-72.5,NE2020
2,Mo7,GetFrom2021file,82,1785,89,1935.5,-7,-150.5,NE2020
1,Mo7,PI 558516,72,1505,75,1574.5,-3,-69.5,NE2021
2,Mo7,EL18_2788 & EL19_6443,72,1505,77,1629,-5,-124,NE2021
1,MoG,Ames27136,80,1652.4,76,1562.6,4,89.8000000000002,MI2020
2,MoG,Ames27136,70,1462.2,78,1612.9,-8,-150.7,MI2020
1,MoG,Ames27136,91,1807.4,97,1923.15,-6,-115.75,MI2021
2,MoG,Ames27136,92,1830.15,95,1879.25,-3,-49.0999999999999,MI2021
1,MoG,GetFrom2021file,78,1669,83,1808,-5,-139,NE2020
2,MoG,GetFrom2021file,83,1808,87,1900,-4,-92,NE2020
1,MoG,Ames 27136,77,1629,80,1705.5,-3,-76.5,NE2021
2,MoG,Snurse10:107,75,1574.5,77,1629,-2,-54.5,NE2021
1,Mp339,PI543916,79,1632.3,85,1757.95,-6,-125.65,MI2020
2,Mp339,PI543916,77,1590.15,88,1812.45,-11,-222.3,MI2020
1,Mp339,GetFrom2021file,84,1834,86,1879,-2,-45,NE2020
2,Mp339,GetFrom2021file,85,1857.5,89,1935.5,-4,-78,NE2020
1,Mp339,PI 543916,80,1705.5,83,1792.5,-3,-87,NE2021
2,Mp339,18C158 @,80,1705.5,83,1792.5,-3,-87,NE2021
1,MQ305,PI559917,58,1198.25,58,1198.25,0,0,MI2020
2,MQ305,PI559917,58,1198.25,59,1221.7,-1,-23.45,MI2020
1,MQ305,PI559917,77,1509.25,78,1526.3,-1,-17.05,MI2021
2,MQ305,PI559917,74,1433.9,76,1481.75,-2,-47.8499999999999,MI2021
1,MQ305,GetFrom2021file,68,1399,68,1399,0,0,NE2020
2,MQ305,GetFrom2021file,67,1373.5,65,1325.5,2,48,NE2020
1,MQ305,PI 559917,63,1288.5,63,1288.5,0,0,NE2021
2,MQ305,MN20_1152,65,1334.5,66,1354.5,-1,-20,NE2021
1,MS106,Ames24727,64,1339.05,70,1462.2,-6,-123.15,MI2020
2,MS106,Ames24727,65,1364.9,69,1440.6,-4,-75.6999999999998,MI2020
1,MS106,Ames24727,78,1526.3,84,1625.4,-6,-99.1000000000001,MI2021
2,MS106,Ames24727,82,1585.25,86,1670.4,-4,-85.1500000000001,MI2021
1,MS106,GetFrom2021file,72,1501,75,1587.5,-3,-86.5,NE2020
2,MS106,GetFrom2021file,70,1448.5,73,1533,-3,-84.5,NE2020
1,MS106,Ames 24727,68,1407,71,1481,-3,-74,NE2021
2,MS106,MN20_1534,70,1454,72,1505,-2,-51,NE2021
1,MS116,Ames24729,57,1172.3,61,1263.15,-4,-90.8500000000001,MI2020
2,MS116,Ames24729,58,1198.25,61,1263.15,-3,-64.9000000000001,MI2020
1,MS116,Ames24729,77,1509.25,79,1540.4,-2,-31.1500000000001,MI2021
2,MS116,Ames24729,78,1526.3,85,1645.95,-7,-119.65,MI2021
1,MS116,GetFrom2021file,66,1350.5,72,1501,-6,-150.5,NE2020
2,MS116,GetFrom2021file,67,1373.5,77,1640.5,-10,-267,NE2020
1,MS116,Ames 24729,63,1288.5,68,1407,-5,-118.5,NE2021
2,MS116,EL19_6381-2,64,1313,73,1527,-9,-214,NE2021
1,MS12,Ames24706,57,1172.3,60,1241.35,-3,-69.05,MI2020
2,MS12,Ames24706,56,1148.3,59,1221.7,-3,-73.4000000000001,MI2020
1,MS12,Ames24706,72,1386.65,74,1433.9,-2,-47.25,MI2021
2,MS12,Ames24706,74,1433.9,75,1458.25,-1,-24.3499999999999,MI2021
1,MS12,Ames 24706,62,1261,65,1334.5,-3,-73.5,NE2021
2,MS12,MN20_1760,61,1239,65,1334.5,-4,-95.5,NE2021
1,MS132,Ames24730,65,1364.9,67,1403.7,-2,-38.8,MI2020
2,MS132,Ames24730,67,1403.7,70,1462.2,-3,-58.5,MI2020
1,MS132,Ames24730,83,1605.15,88,1725.55,-5,-120.4,MI2021
2,MS132,Ames24730,87,1698.6,88,1725.55,-1,-26.95,MI2021
1,MS132,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,MS132,GetFrom2021file,78,1669,78,1669,0,0,NE2020
1,MS132,Ames 24730,72,1505,72,1505,0,0,NE2021
2,MS132,MN20_1486,70,1454,72,1505,-2,-51,NE2021
1,MS1334,Ames24752,55,1125.1,55,1125.1,0,0,MI2020
2,MS1334,Ames24752,56,1148.3,57,1172.3,-1,-24,MI2020
1,MS1334,GetFrom2021file,63,1275,62,1247,1,28,NE2020
2,MS1334,GetFrom2021file,63,1275,63,1275,0,0,NE2020
1,MS1334,Ames 24752,61,1239,61,1239,0,0,NE2021
2,MS1334,18C014 @ & 19PR129 @,60,1217.5,61,1239,-1,-21.5,NE2021
1,MS142,Ames24733,55,1125.1,56,1148.3,-1,-23.2,MI2020
2,MS142,Ames24733,57,1172.3,58,1198.25,-1,-25.95,MI2020
1,MS142,Ames24733,74,1433.9,76,1481.75,-2,-47.8499999999999,MI2021
2,MS142,Ames24733,69,1322.95,75,1458.25,-6,-135.3,MI2021
1,MS142,GetFrom2021file,64,1300.5,64,1300.5,0,0,NE2020
2,MS142,GetFrom2021file,67,1373.5,63,1275,4,98.5,NE2020
1,MS142,Ames 24733,71,1481,72,1505,-1,-24,NE2021
2,MS142,MN20_1078,61,1239,63,1288.5,-2,-49.5,NE2021
1,MS153,Ames24734,60,1241.35,66,1385.4,-6,-144.05,MI2020
2,MS153,Ames24734,62,1289.4,64,1339.05,-2,-49.6499999999999,MI2020
1,MS153,Ames24734,80,1554.8,82,1585.25,-2,-30.45,MI2021
2,MS153,Ames24734,76,1481.75,81,1569.4,-5,-87.6500000000001,MI2021
1,MS153,GetFrom2021file,67,1373.5,69,1427,-2,-53.5,NE2020
2,MS153,GetFrom2021file,69,1427,72,1501,-3,-74,NE2020
1,MS153,Ames 24734,63,1288.5,73,1527,-10,-238.5,NE2021
2,MS153,EL19_6191,63,1288.5,70,1454,-7,-165.5,NE2021
1,MS200,Ames24737,60,1241.35,62,1289.4,-2,-48.0500000000002,MI2020
2,MS200,Ames24737,58,1198.25,61,1263.15,-3,-64.9000000000001,MI2020
1,MS200,Ames24737,76,1481.75,79,1540.4,-3,-58.6500000000001,MI2021
2,MS200,Ames24737,76,1481.75,78,1526.3,-2,-44.55,MI2021
1,MS200,GetFrom2021file,67,1373.5,72,1501,-5,-127.5,NE2020
2,MS200,GetFrom2021file,66,1350.5,73,1533,-7,-182.5,NE2020
1,MS200,Ames 24737,63,1288.5,66,1354.5,-3,-66,NE2021
2,MS200,MN20_1236,63,1288.5,66,1354.5,-3,-66,NE2021
1,MS211,Ames24742,80,1554.8,82,1585.25,-2,-30.45,MI2021
2,MS211,Ames24742,80,1554.8,84,1625.4,-4,-70.6000000000001,MI2021
1,MS211,Ames 24742,64,1313,75,1574.5,-11,-261.5,NE2021
2,MS211,EL20_1726-12,68,1407,75,1574.5,-7,-167.5,NE2021
1,MS221,Ames24746,66,1385.4,67,1403.7,-1,-18.3,MI2020
2,MS221,Ames24746,64,1339.05,67,1403.7,-3,-64.6500000000001,MI2020
1,MS221,Ames24746,88,1725.55,91,1807.4,-3,-81.8500000000001,MI2021
2,MS221,Ames24746,76,1481.75,81,1569.4,-5,-87.6500000000001,MI2021
1,MS221,GetFrom2021file,76,1615,77,1640.5,-1,-25.5,NE2020
2,MS221,GetFrom2021file,75,1587.5,76,1615,-1,-27.5,NE2020
1,MS221,Ames 24746,71,1481,73,1527,-2,-46,NE2021
2,MS221,MN20_1454,68,1407,73,1527,-5,-120,NE2021
1,MS222,Ames24747,66,1385.4,66,1385.4,0,0,MI2020
2,MS222,Ames24747,66,1385.4,68,1421.3,-2,-35.8999999999999,MI2020
1,MS222,Ames24747,82,1585.25,88,1725.55,-6,-140.3,MI2021
2,MS222,Ames24747,78,1526.3,78,1526.3,0,0,MI2021
1,MS222,GetFrom2021file,64,1300.5,65,1325.5,-1,-25,NE2020
2,MS222,GetFrom2021file,75,1587.5,76,1615,-1,-27.5,NE2020
1,MS222,Ames 24747,72,1505,73,1527,-1,-22,NE2021
2,MS222,EL19_6126 & EL19_5517,70,1454,73,1527,-3,-73,NE2021
1,MS223,Ames24748,63,1315.4,68,1421.3,-5,-105.9,MI2020
2,MS223,Ames24748,65,1364.9,69,1440.6,-4,-75.6999999999998,MI2020
1,MS223,Ames24748,NA,NA,NA,NA,NA,NA,MI2021
2,MS223,Ames24748,86,1670.4,86,1670.4,0,0,MI2021
1,MS223,GetFrom2021file,72,1501,76,1615,-4,-114,NE2020
2,MS223,GetFrom2021file,73,1533,72,1501,1,32,NE2020
1,MS223,Ames 24748,70,1454,73,1527,-3,-73,NE2021
2,MS223,EL19_6613-1,68,1407,73,1527,-5,-120,NE2021
1,MS224,Ames24749,64,1339.05,70,1462.2,-6,-123.15,MI2020
2,MS224,Ames24749,67,1403.7,70,1462.2,-3,-58.5,MI2020
1,MS224,Ames24749,79,1540.4,82,1585.25,-3,-44.8499999999999,MI2021
2,MS224,Ames24749,81,1569.4,85,1645.95,-4,-76.55,MI2021
1,MS224,GetFrom2021file,71,1472.5,78,1669,-7,-196.5,NE2020
2,MS224,GetFrom2021file,76,1615,81,1760,-5,-145,NE2020
1,MS224,Ames 24749,65,1334.5,71,1481,-6,-146.5,NE2021
2,MS224,MN20_1328,70,1454,75,1574.5,-5,-120.5,NE2021
1,MS225,Ames24750,62,1289.4,64,1339.05,-2,-49.6499999999999,MI2020
2,MS225,Ames24750,60,1241.35,63,1315.4,-3,-74.0500000000002,MI2020
1,MS225,Ames24750,81,1569.4,85,1645.95,-4,-76.55,MI2021
2,MS225,Ames24750,81,1569.4,88,1725.55,-7,-156.15,MI2021
1,MS225,GetFrom2021file,71,1472.5,78,1669,-7,-196.5,NE2020
2,MS225,GetFrom2021file,69,1427,76,1615,-7,-188,NE2020
1,MS225,Ames 24750,67,1378,78,1657.5,-11,-279.5,NE2021
2,MS225,MN20_1404,68,1407,75,1574.5,-7,-167.5,NE2021
1,MS226,Ames24751,60,1241.35,60,1241.35,0,0,MI2020
2,MS226,Ames24751,63,1315.4,63,1315.4,0,0,MI2020
1,MS226,Ames24751,80,1554.8,80,1554.8,0,0,MI2021
2,MS226,Ames24751,72,1386.65,73,1411.55,-1,-24.8999999999999,MI2021
1,MS226,GetFrom2021file,72,1501,71,1472.5,1,28.5,NE2020
2,MS226,GetFrom2021file,71,1472.5,71,1472.5,0,0,NE2020
1,MS226,Ames 24751,69,1430.5,69,1430.5,0,0,NE2021
2,MS226,MN20_1272,67,1378,66,1354.5,1,23.5,NE2021
1,MS24A,Ames24708,56,1148.3,60,1241.35,-4,-93.05,MI2020
2,MS24A,Ames24708,56,1148.3,60,1241.35,-4,-93.05,MI2020
1,MS24A,Ames24708,NA,NA,89,1754.5,NA,NA,MI2021
2,MS24A,Ames24708,94,1862.45,96,1899.5,-2,-37.05,MI2021
1,MS24A,GetFrom2021file,66,1350.5,69,1427,-3,-76.5,NE2020
2,MS24A,GetFrom2021file,65,1325.5,67,1373.5,-2,-48,NE2020
1,MS24A,Ames 24708,63,1288.5,65,1334.5,-2,-46,NE2021
2,MS24A,EL19_6692-1,61,1239,65,1334.5,-4,-95.5,NE2021
1,MS67,Ames24710,65,1364.9,67,1403.7,-2,-38.8,MI2020
2,MS67,Ames24710,67,1403.7,71,1476.5,-4,-72.8,MI2020
1,MS67,Ames24710,84,1625.4,88,1725.55,-4,-100.15,MI2021
2,MS67,Ames24710,84,1625.4,88,1725.55,-4,-100.15,MI2021
1,MS67,GetFrom2021file,76,1615,79,1699.5,-3,-84.5,NE2020
2,MS67,GetFrom2021file,77,1640.5,79,1699.5,-2,-59,NE2020
1,MS67,Ames 24710,73,1527,73,1527,0,0,NE2021
2,MS67,EL19_6486-23,68,1407,73,1527,-5,-120,NE2021
1,MS71,Ames24712,62,1289.4,65,1364.9,-3,-75.5,MI2020
2,MS71,Ames24712,63,1315.4,66,1385.4,-3,-70,MI2020
1,MS71,Ames24712,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
2,MS71,Ames24712,83,1605.15,84,1625.4,-1,-20.25,MI2021
1,MS71,GetFrom2021file,71,1472.5,78,1669,-7,-196.5,NE2020
2,MS71,GetFrom2021file,71,1472.5,73,1533,-2,-60.5,NE2020
1,MS71,Ames 24712,71,1481,73,1527,-2,-46,NE2021
2,MS71,MN20_1329,70,1454,73,1527,-3,-73,NE2021
1,MS72,Ames24713,60,1241.35,66,1385.4,-6,-144.05,MI2020
2,MS72,Ames24713,61,1263.15,69,1440.6,-8,-177.45,MI2020
1,MS72,Ames24713,73,1411.55,78,1526.3,-5,-114.75,MI2021
2,MS72,Ames24713,76,1481.75,80,1554.8,-4,-73.05,MI2021
1,MS72,GetFrom2021file,68,1399,73,1533,-5,-134,NE2020
2,MS72,GetFrom2021file,67,1373.5,72,1501,-5,-127.5,NE2020
1,MS72,Ames 24713,66,1354.5,73,1527,-7,-172.5,NE2021
2,MS72,MN20_1228,67,1378,66,1354.5,1,23.5,NE2021
1,Mt42,Ames20140,51,1027.65,54,1098.8,-3,-71.1499999999999,MI2020
2,Mt42,Ames20140,51,1027.65,56,1148.3,-5,-120.65,MI2020
1,Mt42,Ames20140,66,1260.45,71,1359.6,-5,-99.1499999999999,MI2021
2,Mt42,Ames20140,66,1260.45,68,1306.95,-2,-46.5,MI2021
1,Mt42,GetFrom2021file,61,1219.5,63,1275,-2,-55.5,NE2020
2,Mt42,GetFrom2021file,63,1275,64,1300.5,-1,-25.5,NE2020
1,Mt42,Ames 20140,55,1092,59,1191,-4,-99,NE2021
2,Mt42,MN20_1046,56,1115.5,58,1164.5,-2,-49,NE2021
1,N192,PI550566,63,1315.4,64,1339.05,-1,-23.6499999999999,MI2020
2,N192,PI550566,61,1263.15,63,1315.4,-2,-52.25,MI2020
1,N192,PI550566,79,1540.4,81,1569.4,-2,-29,MI2021
2,N192,PI550566,75,1458.25,76,1481.75,-1,-23.5,MI2021
1,N192,GetFrom2021file,67,1373.5,68,1399,-1,-25.5,NE2020
2,N192,GetFrom2021file,69,1427,72,1501,-3,-74,NE2020
1,N192,PI 550566,64,1313,65,1334.5,-1,-21.5,NE2021
2,N192,MN20_1281,64,1313,66,1354.5,-2,-41.5,NE2021
1,N193,PI550567,59,1221.7,65,1364.9,-6,-143.2,MI2020
2,N193,PI550567,59,1221.7,64,1339.05,-5,-117.35,MI2020
1,N193,PI550567,75,1458.25,79,1540.4,-4,-82.1500000000001,MI2021
2,N193,PI550567,77,1509.25,81,1569.4,-4,-60.1500000000001,MI2021
1,N193,GetFrom2021file,69,1427,71,1472.5,-2,-45.5,NE2020
2,N193,GetFrom2021file,69,1427,73,1533,-4,-106,NE2020
1,N193,PI 550567,62,1261,66,1354.5,-4,-93.5,NE2021
2,N193,MN20_1193,67,1378,70,1454,-3,-76,NE2021
1,N199,PI568158,68,1421.3,70,1462.2,-2,-40.9000000000001,MI2020
2,N199,PI568158,69,1440.6,70,1462.2,-1,-21.6000000000001,MI2020
1,N199,PI568158,83,1605.15,87,1698.6,-4,-93.4499999999998,MI2021
2,N199,PI568158,84,1625.4,85,1645.95,-1,-20.55,MI2021
1,N199,GetFrom2021file,75,1587.5,75,1587.5,0,0,NE2020
2,N199,GetFrom2021file,77,1640.5,79,1699.5,-2,-59,NE2020
1,N199,PI 568158,73,1527,73,1527,0,0,NE2021
2,N199,MN20_1516,73,1527,71,1481,2,46,NE2021
1,N200,PI568159,67,1403.7,70,1462.2,-3,-58.5,MI2020
2,N200,PI568159,72,1488.75,85,1757.95,-13,-269.2,MI2020
1,N200,GetFrom2021file,77,1640.5,83,1808,-6,-167.5,NE2020
2,N200,GetFrom2021file,79,1699.5,83,1808,-4,-108.5,NE2020
1,N201,PI568160,64,1339.05,70,1462.2,-6,-123.15,MI2020
2,N201,PI568160,65,1364.9,69,1440.6,-4,-75.6999999999998,MI2020
1,N201,PI568160,83,1605.15,85,1645.95,-2,-40.8,MI2021
2,N201,PI568160,87,1698.6,88,1725.55,-1,-26.95,MI2021
1,N201,GetFrom2021file,76,1615,77,1640.5,-1,-25.5,NE2020
2,N201,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
1,N201,PI 568160,69,1430.5,70,1454,-1,-23.5,NE2021
2,N201,MN20_1518,62,1261,63,1288.5,-1,-27.5,NE2021
1,N209,PI595366,65,1364.9,68,1421.3,-3,-56.3999999999999,MI2020
2,N209,PI595366,65,1364.9,68,1421.3,-3,-56.3999999999999,MI2020
1,N209,PI595366,84,1625.4,87,1698.6,-3,-73.1999999999998,MI2021
